user_id,user_categories,user_keywords,age,gender,user_click_last3m,user_cart_last3m,user_buy_last3m,user_forward_last3m
U07101,经管;流行,理财;悬疑,15,F,11,2,0,0
U07102,科技;流行;经管,漫画;神经网络;机器学习;经济学,27,F,7,1,0,0
U07103,科技;经管;流行,神经网络;青春,47,F,9,0,0,0
U07104,流行;科技;经管,神经网络;绘本,32,F,14,2,0,0
U07105,经管,武侠;算法;管理;科普,22,M,9,3,1,0
U07106,经管;流行;科技,编程;奇幻;悬疑;经济学,20,F,12,1,0,0
U07107,科技;经管;流行,武侠;科学,45,M,14,0,0,0
U07108,经管,武侠;绘本;编程,20,M,13,3,1,1
U07109,经管;科技,机器学习;创业;科学;悬疑,59,F,7,3,0,0
U07110,科技,人工智能;悬疑,30,F,7,1,0,0
U07111,流行,经济学;算法;奇幻,54,M,14,2,0,0
U07112,经管;科技;流行,奇幻;漫画;商业;武侠,54,F,7,1,0,0
U07113,经管;流行,推理;商业,64,F,10,1,0,0
U07114,科技;经管;流行,人工智能;武侠;绘本;机器学习,42,F,14,0,0,0
U07115,流行;经管,机器学习;漫画;人工智能,22,F,12,1,1,1
U07116,科技,科幻;悬疑,62,M,11,1,1,1
U07117,科技;经管,经济学;编程;漫画,59,M,14,1,0,2
U07118,流行;科技;经管,科幻;科学;武侠,48,F,15,2,2,0
U07119,流行,科学;科幻,30,F,15,3,2,1
U07120,科技;经管,人工智能;科学;理财;武侠,21,M,5,0,0,0
U07121,流行,神经网络;经济学;科幻,45,M,4,1,1,1
U07122,经管,机器学习;绘本;科幻;奇幻,57,F,9,2,0,0
U07123,经管;科技,管理;科普,31,F,11,1,1,0
U07124,科技;流行,青春;算法;人工智能,32,M,8,2,1,0
U07125,经管;科技,神经网络;编程,29,M,10,0,0,0
U07126,经管;流行;科技,奇幻;科学;创业;管理,35,F,8,2,0,0
U07127,科技;经管;流行,悬疑;人工智能,53,M,11,3,0,0
U07128,经管,青春;编程,65,F,14,1,0,0
U07129,经管;科技;流行,推理;机器学习;商业;悬疑,24,F,9,2,0,0
U07130,流行,推理;青春;理财;科学,53,M,4,0,0,0
U07131,科技,武侠;科普;管理,19,F,11,1,0,0
U07132,流行;科技,奇幻;经济学,18,M,8,1,0,0
U07133,经管;科技;流行,算法;管理;推理,22,F,16,2,0,0
U07134,科技;流行;经管,理财;编程;科学,27,F,2,0,0,0
U07135,科技;经管,经济学;人工智能;悬疑;青春,60,M,5,1,0,1
U07136,流行;科技,科幻;武侠;创业,25,F,5,3,0,0
U07137,流行,悬疑;算法;神经网络,26,F,12,5,0,0
U07138,流行,科幻;科普;编程;科学,19,M,13,2,0,0
U07139,流行;科技,经济学;管理,51,M,10,2,0,1
U07140,科技,编程;科学;商业;算法,55,F,9,1,0,0
U07141,流行;经管,经济学;武侠;理财,30,F,9,3,1,1
U07142,科技;经管,编程;神经网络,59,M,7,2,1,0
U07143,流行;经管;科技,商业;创业;绘本,63,M,14,3,0,0
U07144,流行;科技;经管,科学;科普,60,F,4,0,0,0
U07145,科技,商业;科幻;绘本;奇幻,29,F,8,1,1,0
U07146,科技;经管,科幻;机器学习;科普,56,M,15,3,0,1
U07147,科技;经管;流行,科幻;悬疑;理财;编程,45,F,10,2,1,1
U07148,经管;流行,人工智能;科普;机器学习,19,F,7,1,1,1
U07149,流行;经管,科学;机器学习,41,F,10,1,0,0
U07150,经管;流行,武侠;绘本;科幻,60,M,11,1,0,0
U07151,经管;流行,编程;悬疑;理财;漫画,64,F,9,2,0,0
U07152,经管;流行,机器学习;编程;科学,34,M,11,3,0,0
U07153,流行,编程;奇幻;神经网络;商业,23,F,5,1,0,0
U07154,流行;经管,推理;科普;科幻,32,F,6,2,0,0
U07155,科技;流行,青春;科普;编程,53,M,10,2,0,0
U07156,经管;流行;科技,经济学;理财;神经网络;青春,54,F,13,2,0,0
U07157,经管;流行,商业;悬疑;奇幻,60,M,8,1,0,0
U07158,流行,神经网络;科幻,47,M,7,0,0,0
U07159,流行;经管,机器学习;编程;青春,15,F,11,3,0,0
U07160,科技;经管;流行,创业;人工智能,19,M,9,0,0,0
U07161,流行,悬疑;理财;管理;科学,30,M,7,0,0,0
U07162,流行;经管;科技,绘本;管理,49,F,10,2,0,0
U07163,经管,算法;奇幻;商业;人工智能,55,M,9,2,1,2
U07164,流行;科技;经管,推理;武侠;绘本;商业,65,M,11,4,3,1
U07165,经管,商业;创业,62,F,6,2,0,0
U07166,科技;流行,算法;推理;奇幻;悬疑,34,M,8,2,1,0
U07167,科技;流行;经管,科学;神经网络;管理;理财,39,F,7,1,1,0
U07168,流行;科技,武侠;人工智能,18,F,5,0,0,0
U07169,经管,经济学;绘本,52,M,9,2,0,0
U07170,流行,科普;推理,60,F,19,4,2,0
U07171,经管;流行;科技,悬疑;编程,53,M,17,2,0,0
U07172,流行,神经网络;推理;编程,61,F,8,3,0,0
U07173,经管,推理;奇幻;科普,55,F,13,1,0,0
U07174,流行,编程;悬疑;奇幻,63,M,7,4,1,0
U07175,经管;科技;流行,理财;神经网络;经济学;人工智能,19,F,9,0,0,0
U07176,经管,人工智能;悬疑,20,M,10,2,1,0
U07177,流行;科技;经管,创业;商业;理财,23,M,7,2,0,0
U07178,流行,推理;算法;科普,53,M,11,0,0,0
U07179,经管,编程;推理,34,F,6,1,0,0
U07180,流行,科普;科幻;机器学习,48,F,5,0,0,0
U07181,科技;经管,科幻;绘本;人工智能,27,F,9,2,1,0
U07182,科技;经管;流行,漫画;创业;神经网络;编程,22,F,7,1,1,3
U07183,经管;流行,编程;科幻;科普;神经网络,22,M,11,5,0,1
U07184,科技;经管;流行,武侠;奇幻;绘本,61,M,12,0,0,1
U07185,科技;流行;经管,理财;青春;科幻;神经网络,46,M,12,1,0,0
U07186,经管;流行;科技,奇幻;推理,17,M,12,2,1,1
U07187,经管;科技,商业;科学,16,M,4,1,0,0
U07188,科技;经管;流行,算法;科普;武侠;机器学习,49,M,11,2,0,0
U07189,经管,科普;推理;商业;编程,53,M,6,1,1,1
U07190,科技;流行,奇幻;编程,26,M,11,2,1,0
U07191,经管;科技,推理;科普;科幻;管理,36,F,10,3,1,1
U07192,流行,武侠;绘本;人工智能,36,F,10,0,0,0
U07193,科技,奇幻;编程;科学;科幻,43,F,6,2,0,0
U07194,科技;流行,科学;商业,16,F,11,2,0,2
U07195,科技;经管,科普;奇幻;推理,23,M,6,0,0,0
U07196,经管;流行,奇幻;人工智能;悬疑,27,M,10,2,2,1
U07197,流行;经管,机器学习;悬疑,40,M,7,1,1,0
U07198,科技;经管,漫画;奇幻;悬疑,17,M,12,1,0,0
U07199,科技;经管;流行,理财;武侠;机器学习,33,F,14,3,0,1
U07200,流行,奇幻;编程,31,F,11,3,0,1
U07201,经管,科学;编程;科普,55,M,6,1,0,0
U07202,科技;经管,算法;机器学习;奇幻;管理,34,M,14,3,0,0
U07203,经管,科普;漫画;绘本,38,F,13,2,0,0
U07204,科技;经管;流行,人工智能;经济学;绘本;科幻,15,F,9,1,0,0
U07205,科技;经管;流行,人工智能;算法,36,M,12,1,0,0
U07206,经管;科技,绘本;科普;经济学,56,F,5,0,0,0
U07207,科技,算法;人工智能,37,M,12,3,0,0
U07208,流行;科技,武侠;推理,63,M,11,2,1,0
U07209,流行;科技,科学;科幻;创业;悬疑,26,M,7,0,0,0
U07210,经管,编程;武侠,21,F,7,1,0,1
U07211,经管;流行;科技,经济学;理财;管理;科幻,25,F,10,3,1,0
U07212,流行;科技,绘本;人工智能,21,M,7,0,0,0
U07213,科技;经管;流行,科普;算法;科幻,44,M,11,1,0,1
U07214,经管;流行;科技,理财;科普;推理;商业,48,F,7,1,0,0
U07215,经管,商业;机器学习,32,F,15,4,1,1
U07216,经管,科普;武侠,29,F,10,1,1,1
U07217,经管,科学;编程;神经网络,36,F,16,4,1,0
U07218,科技;流行,理财;青春,42,F,13,2,0,1
U07219,流行;科技;经管,创业;悬疑,32,M,8,2,0,0
U07220,经管,绘本;科学,64,M,7,0,0,1
U07221,流行,科学;创业;理财;商业,36,M,10,3,1,0
U07222,科技;经管,科学;绘本;理财,16,F,17,3,0,0
U07223,科技,科幻;悬疑;人工智能;商业,47,M,14,1,0,2
U07224,流行;经管;科技,神经网络;管理;算法,59,F,7,0,0,1
U07225,科技,推理;科学,58,F,14,3,1,0
U07226,科技;经管;流行,神经网络;科学;经济学,28,M,11,2,0,0
U07227,科技;经管,神经网络;编程;理财;经济学,26,F,9,4,0,1
U07228,流行;经管,商业;经济学;推理,47,F,10,1,0,1
U07229,经管,科幻;编程;管理;科学,18,F,14,2,0,0
U07230,经管;科技,科幻;推理;经济学;创业,30,F,7,1,0,0
U07231,科技;流行,商业;编程;奇幻;青春,25,F,11,4,1,1
U07232,流行;科技;经管,青春;创业;武侠;科学,61,M,13,5,1,0
U07233,流行;经管;科技,算法;编程,41,F,12,3,0,0
U07234,科技;流行,青春;机器学习,58,F,13,0,0,0
U07235,流行;科技;经管,创业;算法,15,F,12,0,0,0
U07236,流行;科技;经管,漫画;机器学习;科幻,32,F,13,2,1,0
U07237,流行;科技,经济学;商业;人工智能,42,F,14,4,1,1
U07238,流行;科技;经管,商业;青春;机器学习,57,M,11,1,0,0
U07239,流行,经济学;商业,53,F,9,1,0,0
U07240,流行;科技;经管,创业;青春;科学;科幻,63,F,12,0,0,0
U07241,科技,奇幻;科普;编程,38,M,11,4,2,0
U07242,流行;科技,科幻;推理;神经网络,63,F,13,1,0,0
U07243,科技;流行,悬疑;推理;绘本;机器学习,44,M,8,1,0,0
U07244,科技,青春;算法,28,M,6,1,0,0
U07245,经管,机器学习;人工智能;算法;奇幻,33,M,8,3,0,0
U07246,流行;经管,编程;科幻;科普,45,M,11,1,0,0
U07247,经管;流行;科技,编程;商业;机器学习,59,F,18,2,0,0
U07248,流行;科技,商业;机器学习;创业,38,M,10,1,0,1
U07249,经管;科技,悬疑;奇幻,27,M,13,3,2,0
U07250,科技;流行;经管,神经网络;科学;科幻;算法,52,F,9,2,1,0
U07251,科技;流行,奇幻;科幻,41,M,12,3,0,0
U07252,科技;流行;经管,悬疑;青春;理财,23,F,8,2,1,1
U07253,科技,理财;科幻,47,F,8,2,0,0
U07254,经管;流行;科技,管理;神经网络;科普;理财,56,M,10,1,0,0
U07255,科技,科普;武侠;理财;科幻,54,F,9,1,0,1
U07256,科技;流行,悬疑;科普;科幻,61,F,8,1,0,0
U07257,流行;经管;科技,科学;理财;神经网络,64,M,10,2,0,0
U07258,经管;流行,经济学;推理;科普;科幻,37,M,6,0,0,0
U07259,科技;经管,推理;人工智能;科学,26,F,7,0,0,0
U07260,流行;科技,编程;悬疑;人工智能,19,F,9,2,1,0
U07261,经管,算法;编程,44,F,15,3,1,1
U07262,流行;科技;经管,科学;人工智能,21,F,11,2,0,0
U07263,流行;经管;科技,绘本;科普;商业,57,M,12,2,0,0
U07264,经管,编程;科普;人工智能;科学,25,F,8,3,0,0
U07265,科技;经管;流行,算法;管理,15,F,10,1,0,0
U07266,流行;经管;科技,科幻;青春;管理;科普,50,F,11,3,0,0
U07267,流行;经管;科技,创业;经济学;机器学习,33,F,13,2,1,2
U07268,流行,神经网络;编程;悬疑,22,F,8,0,0,0
U07269,经管,商业;绘本;科普,24,M,12,3,1,0
U07270,经管,商业;青春;经济学,50,M,11,0,0,0
U07271,经管;流行;科技,编程;科普;绘本;理财,51,F,8,0,0,0
U07272,科技,漫画;理财;编程,51,F,10,1,0,0
U07273,经管;科技;流行,编程;漫画;经济学,56,F,8,3,0,1
U07274,经管,机器学习;经济学;悬疑;理财,43,M,8,1,0,0
U07275,流行;科技,推理;奇幻;神经网络,45,M,14,7,1,2
U07276,流行;经管;科技,经济学;青春;悬疑;算法,48,F,11,2,0,0
U07277,科技,绘本;悬疑;管理,16,M,15,0,0,1
U07278,流行;科技,人工智能;绘本,58,F,6,2,0,0
U07279,科技,科幻;漫画;推理,38,F,8,1,0,0
U07280,流行;科技,创业;武侠;编程,20,M,12,3,1,2
U07281,经管;流行;科技,理财;商业,30,F,12,0,0,0
U07282,经管;流行,经济学;管理,60,M,8,1,0,0
U07283,经管,科幻;商业;悬疑;绘本,50,M,5,1,0,0
U07284,流行;经管,奇幻;漫画;科幻;理财,53,F,7,0,0,0
U07285,科技,算法;绘本;机器学习;神经网络,48,M,15,4,1,1
U07286,流行;科技;经管,神经网络;算法,35,M,7,2,0,0
U07287,科技,创业;绘本,33,F,6,1,0,0
U07288,经管,理财;编程;青春;管理,17,F,7,0,0,0
U07289,流行,机器学习;科学;编程,42,F,10,4,2,0
U07290,流行;经管;科技,理财;科学,24,M,5,1,0,1
U07291,科技,青春;经济学;理财,58,F,12,2,2,3
U07292,流行,机器学习;悬疑;经济学,55,F,3,0,0,0
U07293,科技;经管;流行,管理;奇幻;武侠;机器学习,61,F,12,1,0,1
U07294,经管;流行;科技,悬疑;奇幻;科幻;推理,26,M,12,5,2,0
U07295,科技;经管,青春;绘本;科普,42,F,17,1,1,1
U07296,经管;流行,算法;商业;编程;推理,32,F,5,1,0,0
U07297,科技;流行,悬疑;创业,56,M,12,1,0,0
U07298,科技;流行,绘本;悬疑;算法,50,M,6,0,0,0
U07299,经管,漫画;悬疑,43,M,6,1,1,0
U07300,经管;科技,悬疑;创业,16,F,9,3,0,0
U07301,科技,奇幻;创业,30,M,12,2,0,0
U07302,科技;流行;经管,理财;神经网络;绘本;人工智能,45,M,12,2,0,1
U07303,科技,创业;武侠,28,F,7,2,1,1
U07304,科技;流行,绘本;创业;漫画;管理,24,F,8,3,1,0
U07305,经管;流行,经济学;神经网络;机器学习;绘本,42,F,10,1,0,1
U07306,科技;经管,管理;绘本;奇幻,31,M,7,2,0,0
U07307,流行;经管,经济学;机器学习;编程,33,M,10,1,0,0
U07308,流行,绘本;编程;科幻;创业,62,M,9,0,0,3
U07309,科技;流行,武侠;绘本;推理,40,M,7,0,0,0
U07310,科技;经管,算法;人工智能;科幻,30,F,11,2,0,0
U07311,经管;科技,漫画;奇幻,33,F,6,2,0,0
U07312,经管,悬疑;绘本;机器学习;奇幻,34,M,7,1,0,1
U07313,流行,经济学;科幻;管理;推理,24,M,9,1,0,0
U07314,流行,漫画;科学;管理;神经网络,61,F,8,2,0,0
U07315,流行;科技;经管,科普;科幻;算法;创业,43,F,12,3,1,1
U07316,科技;流行,机器学习;神经网络;悬疑,55,F,7,0,0,0
U07317,流行;科技,奇幻;经济学;管理,62,F,11,1,0,0
U07318,经管,武侠;商业;悬疑,15,F,10,1,1,0
U07319,流行,推理;神经网络;编程;经济学,27,F,7,1,1,1
U07320,科技;流行,青春;商业,24,M,6,1,0,0
U07321,科技;经管;流行,武侠;科幻,18,M,11,0,0,0
U07322,流行;经管,悬疑;算法,16,F,7,2,0,0
U07323,经管;科技,科普;科学;理财;机器学习,24,M,12,2,1,1
U07324,经管;科技,理财;绘本;管理;奇幻,36,F,12,2,0,0
U07325,科技,商业;漫画;绘本;科普,40,F,7,0,0,0
U07326,流行,编程;科幻;武侠;算法,16,F,10,2,0,0
U07327,流行,机器学习;商业;青春,64,F,12,3,0,0
U07328,科技,奇幻;悬疑,33,F,9,2,0,0
U07329,科技;流行;经管,商业;经济学;创业,15,M,10,2,1,0
U07330,流行,推理;武侠;漫画;人工智能,39,M,7,0,0,0
U07331,经管;科技;流行,人工智能;商业;奇幻;理财,44,M,14,2,1,1
U07332,流行,科学;科幻;科普,31,M,6,2,0,0
U07333,经管;流行,武侠;科幻;绘本;悬疑,27,F,5,0,0,0
U07334,科技;经管;流行,神经网络;奇幻;算法;经济学,33,M,12,2,0,0
U07335,科技;经管;流行,悬疑;商业;推理;青春,54,M,12,2,0,0
U07336,流行;经管;科技,神经网络;商业;机器学习,59,F,9,5,1,1
U07337,经管;流行,人工智能;编程;科普;创业,34,F,12,0,0,1
U07338,经管;流行;科技,科幻;悬疑;科学;推理,59,M,9,1,0,0
U07339,科技;经管,理财;神经网络;机器学习,43,M,10,4,3,1
U07340,流行;经管,人工智能;武侠,47,M,8,0,0,0
U07341,科技;经管;流行,商业;经济学,29,F,12,1,0,0
U07342,科技;经管;流行,科幻;管理,53,F,13,3,0,1
U07343,流行,推理;理财;科学;神经网络,38,F,7,1,0,0
U07344,科技;流行;经管,机器学习;神经网络,20,M,8,2,1,0
U07345,经管,创业;理财;奇幻,17,F,12,1,0,0
U07346,流行,神经网络;推理;算法,32,M,9,0,0,0
U07347,经管,经济学;科幻,35,F,9,3,1,0
U07348,科技;流行;经管,管理;武侠,43,M,9,2,2,0
U07349,经管,算法;创业,23,F,5,1,0,0
U07350,经管,科普;创业;商业,64,F,9,2,0,0
U07351,经管;流行;科技,武侠;经济学,15,F,2,0,0,0
U07352,流行,青春;编程;创业,45,F,8,3,1,0
U07353,科技;流行;经管,商业;科普;科幻,17,F,13,2,0,0
U07354,科技,科普;创业;科学;编程,19,M,10,2,1,0
U07355,科技;经管;流行,算法;人工智能;管理,65,M,12,2,0,0
U07356,科技;经管;流行,神经网络;商业;绘本;编程,52,M,11,2,1,0
U07357,科技;经管;流行,机器学习;奇幻,41,M,8,2,0,0
U07358,科技,悬疑;创业;武侠;科学,15,F,5,1,0,0
U07359,流行;经管;科技,编程;奇幻;机器学习,56,F,11,1,0,0
U07360,经管;流行;科技,推理;人工智能,56,F,10,4,1,1
U07361,经管;流行,科幻;经济学;漫画;科学,62,F,10,2,1,0
U07362,科技,机器学习;悬疑;人工智能;经济学,23,F,13,2,1,1
U07363,科技,机器学习;创业,62,M,8,0,0,0
U07364,科技;经管,人工智能;管理,30,M,12,1,1,0
U07365,科技,创业;编程,15,F,13,2,1,1
U07366,科技,神经网络;创业;编程,48,F,9,2,0,0
U07367,流行;科技;经管,理财;科普;编程,60,M,13,3,1,1
U07368,经管;科技;流行,人工智能;科幻;奇幻,54,F,9,1,0,0
U07369,流行;经管,武侠;商业;青春;经济学,51,M,8,2,0,0
U07370,经管;流行;科技,推理;奇幻;漫画,48,F,13,1,1,1
U07371,经管;科技;流行,科幻;经济学;创业;神经网络,37,F,5,0,0,0
U07372,科技;流行,商业;科普,43,F,5,3,0,0
U07373,流行;科技,理财;神经网络,28,F,10,4,1,0
U07374,流行;经管,科学;创业;悬疑;理财,46,F,7,3,2,0
U07375,经管;流行;科技,经济学;神经网络;创业,54,F,5,0,0,0
U07376,科技,机器学习;编程,29,F,8,1,0,0
U07377,科技;流行,人工智能;科学,28,F,15,3,1,0
U07378,经管,青春;机器学习,36,M,8,5,0,0
U07379,经管;科技;流行,绘本;人工智能;经济学;管理,18,M,10,2,1,1
U07380,流行,绘本;奇幻;科学,34,M,5,0,0,0
U07381,科技,科幻;商业,62,F,11,2,0,0
U07382,经管;科技,武侠;管理;商业;悬疑,26,M,8,2,0,0
U07383,流行;经管;科技,算法;创业;神经网络,37,F,11,3,2,0
U07384,流行,漫画;管理,15,F,5,1,0,0
U07385,经管;科技,机器学习;青春;推理,40,M,9,3,1,0
U07386,流行;经管;科技,创业;绘本,59,M,6,1,0,0
U07387,流行,商业;推理;神经网络;科学,53,F,10,2,1,0
U07388,科技,悬疑;商业,18,M,7,0,0,0
U07389,经管;科技,绘本;管理;理财;神经网络,27,F,13,2,0,2
U07390,经管;流行,奇幻;编程,32,F,8,3,0,0
U07391,经管;科技,奇幻;理财;经济学;科普,32,M,12,2,0,1
U07392,流行;科技,科普;机器学习,19,M,11,3,0,1
U07393,科技,编程;推理;科学;漫画,48,M,13,3,0,0
U07394,流行;科技,青春;商业,49,F,6,0,0,0
U07395,流行,武侠;神经网络,28,M,7,5,0,0
U07396,经管;流行;科技,武侠;创业;管理;经济学,21,M,8,0,0,0
U07397,流行,绘本;管理,53,M,13,5,2,0
U07398,经管,悬疑;人工智能;机器学习,65,M,10,2,0,0
U07399,流行,理财;漫画,63,F,7,1,0,0
U07400,经管;科技;流行,商业;科学;创业;悬疑,23,F,6,0,0,0
U07401,科技;经管;流行,算法;理财;管理;科幻,64,F,13,1,0,0
U07402,科技;经管;流行,绘本;神经网络;理财;科学,29,M,9,2,0,0
U07403,经管;流行,奇幻;科学;科普,31,F,9,0,0,0
U07404,科技;流行;经管,人工智能;机器学习;编程;武侠,63,F,5,2,1,0
U07405,流行,理财;创业;科普,49,M,6,0,0,0
U07406,科技;经管;流行,创业;理财;悬疑,44,F,9,2,0,0
U07407,流行;经管,神经网络;科学,22,F,12,2,0,0
U07408,流行;经管,悬疑;奇幻;管理,21,F,12,1,0,0
U07409,经管;流行;科技,奇幻;人工智能;经济学,62,F,6,0,0,0
U07410,经管;科技,商业;悬疑;编程,27,F,7,1,1,0
U07411,经管;科技;流行,青春;创业;推理;管理,63,F,9,1,0,0
U07412,科技;流行,商业;管理,55,M,8,1,0,0
U07413,经管;流行;科技,管理;奇幻;武侠,49,M,9,0,0,1
U07414,经管;流行;科技,理财;科普;机器学习;创业,30,M,11,0,0,0
U07415,流行,神经网络;青春,16,F,8,1,0,0
U07416,经管,编程;神经网络;人工智能,63,M,9,2,0,0
U07417,科技;流行,神经网络;经济学;科学;商业,18,F,15,1,0,0
U07418,流行,管理;人工智能;科幻;武侠,63,M,13,3,0,1
U07419,经管;流行;科技,管理;机器学习;科普,57,M,16,0,0,1
U07420,科技,编程;人工智能;算法,56,M,10,2,1,0
U07421,经管;流行;科技,科学;神经网络,32,F,9,2,1,0
U07422,科技;流行;经管,算法;漫画,31,F,11,1,0,0
U07423,科技;经管,科幻;神经网络;悬疑,16,M,10,2,0,0
U07424,流行;经管;科技,神经网络;机器学习,59,M,7,1,0,0
U07425,科技;经管,编程;青春;绘本,52,M,10,1,1,1
U07426,流行;经管;科技,理财;科普,36,F,7,2,1,1
U07427,经管;流行,管理;人工智能;编程;算法,49,M,6,1,1,1
U07428,经管;科技;流行,算法;奇幻,41,M,10,1,0,1
U07429,流行,漫画;绘本;科普;青春,33,M,6,2,1,2
U07430,经管;流行,理财;管理;科学,30,M,14,2,1,0
U07431,流行;科技;经管,神经网络;奇幻,28,M,12,3,0,0
U07432,科技;流行,管理;创业;算法;漫画,37,F,4,0,0,0
U07433,流行,科学;推理,25,F,10,2,1,0
U07434,经管,理财;科普;青春,44,F,10,0,0,0
U07435,经管;科技,奇幻;武侠,35,F,12,3,2,1
U07436,经管;流行;科技,科普;奇幻,21,M,14,3,0,0
U07437,经管;流行,悬疑;商业,56,F,9,1,0,0
U07438,经管;流行,经济学;创业,18,F,9,0,0,0
U07439,经管;科技;流行,武侠;悬疑;推理;科普,16,M,7,2,0,0
U07440,科技,商业;青春;奇幻;编程,54,F,10,2,0,0
U07441,经管,商业;神经网络,44,F,9,1,0,0
U07442,科技,奇幻;悬疑,17,M,8,3,0,0
U07443,流行;经管,悬疑;科学,56,F,12,0,0,0
U07444,科技;经管,算法;绘本,62,M,10,2,0,0
U07445,流行;经管,创业;科普,25,M,7,0,0,0
U07446,科技;流行;经管,理财;创业;武侠;绘本,46,M,16,3,2,0
U07447,流行;经管,推理;机器学习;科学,33,M,9,1,0,1
U07448,科技;流行;经管,编程;神经网络;推理;奇幻,18,F,14,6,2,1
U07449,流行,科幻;青春;管理;商业,62,M,16,3,2,1
U07450,流行;经管;科技,商业;青春;经济学;奇幻,65,F,14,4,1,0
U07451,流行;经管;科技,青春;绘本,63,M,6,1,0,0
U07452,科技,神经网络;编程,18,F,7,1,0,0
U07453,流行;经管;科技,漫画;科幻,37,M,15,1,0,0
U07454,流行;经管;科技,算法;理财,28,M,11,2,0,0
U07455,科技;流行;经管,悬疑;科普,20,F,10,1,0,0
U07456,经管;流行,人工智能;科幻;悬疑,30,F,11,1,0,0
U07457,科技;经管;流行,漫画;编程;科普;商业,26,F,9,1,1,0
U07458,流行;科技;经管,漫画;商业;算法;科幻,60,F,6,1,0,0
U07459,科技,推理;商业;科幻,55,M,18,2,1,0
U07460,科技;经管;流行,商业;推理;漫画,56,M,12,1,0,1
U07461,流行,科幻;绘本,19,F,8,0,0,0
U07462,流行,编程;商业,33,M,10,0,0,0
U07463,流行;科技,绘本;机器学习,24,F,9,0,0,0
U07464,流行;科技,机器学习;经济学;武侠;科普,27,M,11,2,0,0
U07465,经管;科技;流行,科学;推理;创业,47,F,11,1,0,0
U07466,流行,创业;算法;经济学;武侠,38,F,12,2,1,2
U07467,流行;经管,科幻;悬疑;经济学,18,M,10,0,0,0
U07468,经管;科技,科学;管理,33,M,9,0,0,1
U07469,流行,经济学;人工智能;算法,25,M,10,2,0,0
U07470,科技;经管,武侠;管理;神经网络,40,M,7,3,0,0
U07471,科技;经管;流行,创业;神经网络,31,M,9,1,0,0
U07472,经管,武侠;推理;青春;编程,39,F,9,3,2,0
U07473,科技;流行,算法;创业;推理;武侠,61,F,10,0,0,0
U07474,流行,商业;奇幻;绘本;青春,63,M,9,3,1,1
U07475,流行;科技,算法;武侠;推理;青春,57,M,14,5,2,2
U07476,科技;流行,武侠;经济学;神经网络,62,M,8,0,0,0
U07477,流行;经管,管理;科普;商业,48,F,8,3,1,1
U07478,科技,科学;推理,51,F,8,1,1,0
U07479,流行;经管;科技,推理;科幻,48,F,11,1,0,0
U07480,流行,商业;经济学,16,M,7,3,0,0
U07481,科技;流行,悬疑;经济学;算法,50,M,10,1,0,0
U07482,科技;流行;经管,机器学习;经济学,55,F,8,3,1,1
U07483,流行,武侠;青春;漫画,44,M,5,1,0,1
U07484,经管,编程;神经网络;奇幻,26,M,9,2,1,0
U07485,科技,机器学习;武侠,59,M,8,1,0,0
U07486,流行,人工智能;机器学习,41,F,10,1,0,0
U07487,流行,理财;绘本;漫画,19,M,13,1,0,0
U07488,经管;流行,武侠;科学;科普;算法,56,M,8,2,0,0
U07489,科技;流行;经管,理财;绘本;武侠;机器学习,62,M,10,4,2,0
U07490,经管;流行;科技,推理;奇幻;编程;算法,18,M,19,1,0,0
U07491,经管;流行;科技,漫画;奇幻;机器学习;悬疑,60,F,10,2,0,0
U07492,经管;科技;流行,奇幻;理财;商业,63,M,16,1,0,1
U07493,科技;流行;经管,编程;商业;武侠;科幻,23,M,4,1,0,1
U07494,经管;科技;流行,商业;创业;科普,47,M,8,3,1,1
U07495,经管,机器学习;创业;经济学;商业,57,F,14,1,0,0
U07496,科技;经管;流行,科普;奇幻;创业;管理,33,M,9,0,0,0
U07497,经管;流行;科技,管理;武侠;人工智能,53,M,5,2,0,0
U07498,科技;经管,科学;人工智能;创业,56,M,8,1,0,0
U07499,流行;科技;经管,武侠;商业;绘本,40,F,4,0,0,0
U07500,经管,人工智能;神经网络,41,F,11,2,0,1
U07501,科技;流行,武侠;漫画;奇幻,17,M,8,1,0,1
U07502,经管,机器学习;算法,60,M,9,2,0,0
U07503,流行;经管,算法;推理,59,F,4,1,0,0
U07504,流行,悬疑;编程;漫画,53,M,12,2,1,0
U07505,科技,编程;创业;青春;漫画,26,F,11,0,0,0
U07506,流行;经管;科技,推理;编程;机器学习;人工智能,28,F,4,0,0,0
U07507,流行,科普;经济学,51,F,5,1,0,0
U07508,经管;流行;科技,科学;经济学;商业,45,F,10,1,0,0
U07509,流行;科技;经管,科普;创业;神经网络;悬疑,17,F,12,3,0,0
U07510,流行;科技,科普;武侠;科学,59,M,8,3,0,0
U07511,科技;流行,奇幻;武侠;悬疑;机器学习,41,F,12,1,0,0
U07512,经管;科技,奇幻;机器学习,39,F,3,0,0,0
U07513,流行;经管;科技,漫画;人工智能,29,M,14,2,0,0
U07514,经管;流行,漫画;编程;青春,18,M,7,1,0,0
U07515,经管;流行,编程;经济学;商业,43,M,9,1,0,0
U07516,科技;流行,奇幻;理财,27,M,9,2,0,1
U07517,经管,绘本;推理;悬疑;创业,46,F,13,2,1,1
U07518,经管;流行,绘本;神经网络;机器学习;经济学,24,F,10,1,0,1
U07519,流行,管理;青春;悬疑;漫画,26,F,13,0,0,0
