item_id,name,author,create_time,item_categories,item_keywords,city,price,image,description,item_click_last3m,item_cart_last3m,item_buy_last3m,item_forward_last3m,,,,,,
I4700,如幽女怨怼之物,[日] 三津田信三,2025/6/18 15:34,流行,悬疑;推理,武汉,18.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4700.jpg,跨越三代揭秘幽女谜案，奇想骗局颠覆认知极限,26,3,0,0,,,,,,
I4701,如果我们无法以光速前行,[韩] 金草叶,2025/7/20 15:34,流行,科幻,北京,18.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4701.jpg,探索生死边界，以温柔科幻重定义生命价值,15,1,0,1,,,,,,
I4702,如此简单的循证2,李博、周支瑞,2025/5/25 15:34,科技,科学,郑州,37.4,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4702.jpg,掌握系统评价核心，高效精准获取医学证据,15,0,0,1,,,,,,
I4703,如碆灵供祭之物,[日] 三津田信三,2025/11/11 15:34,流行,推理,上海,50.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4703.jpg,民俗推理巅峰，竹林迷宫谜案，挑战本格解谜极限,17,1,0,0,,,,,,
I4704,如首无作祟之物,[日] 三津田信三,2025/10/19 15:34,流行,悬疑;推理,杭州,37.14,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4704.jpg,日本民俗推理巅峰之作，万众期待的绝版经典重磅回归,25,4,2,0,,,,,,
I4705,妈妈的手,[美] 托妮·约翰斯顿,2025/7/6 15:34,流行,绘本,北京,57.02,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4705.jpg,妈妈用温暖陪伴，守护孩子从出生到成长的每一刻,16,3,1,1,,,,,,
I4706,妈妈让我卖茄子,[日] 原田刚 文、筒井则行 绘,2025/4/30 15:34,流行,绘本,南京,23.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4706.jpg,小学生被迫卖茄子，在奇异经历中感悟成长与母爱,10,0,0,0,,,,,,
I4707,妈妈，买绿豆！,曾阳晴 文、万华国 图,2025/9/16 15:34,流行,绘本,南京,69.8,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4707.jpg,跟随阿宝探索绿豆的奇妙之旅，感受亲子间的温暖与生活乐趣,21,3,1,0,,,,,,
I4708,妈妈，你在哪儿？,[美]比瓦利·多诺佛里奥  文、[美]芭芭拉·麦克林托克  图,2025/12/26 15:34,流行,绘本,西安,64.59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4708.jpg,母女相隔半世纪，用爱跨越时光找回彼此,9,1,0,0,,,,,,
I4709,妖精的小孩,[美] 埃洛伊塞·麦格劳,2025/8/20 15:34,流行,奇幻,南京,48.86,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4709.jpg,献给每一个与众不同的灵魂，点亮自我认同的成长之光,12,1,0,0,,,,,,
I4710,妙想奇谭,赵运涛,2025/9/22 15:34,流行,奇幻,北京,48.29,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4710.jpg,古代奇谭大观，窥探先人超凡想象的奇幻宇宙,14,5,1,2,,,,,,
I4711,妙趣横生的算法,杨峰,2025/6/16 15:34,科技,算法,义乌,74.96,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4711.jpg,掌握算法精髓，提升C语言实战力与编程乐趣,10,0,0,0,,,,,,
I4712,姑获鸟之夏,[日] 京极夏彦,2025/4/14 15:34,流行,悬疑;推理,武汉,54.46,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4712.jpg,京极堂系列开山之作，融推理逻辑与妖怪奇谭于一体,12,2,0,1,,,,,,
I4713,嫉妒的男人,[挪威] 尤·奈斯博,2025/7/20 15:34,流行,悬疑,上海,67.03,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4713.jpg,双生兄弟爱上同一人，小岛攀岩失踪案揭开人性暗面,12,2,0,0,,,,,,
I4714,嫌疑人来喝下午茶,[印尼] 杰西·苏坦托,2025/6/21 15:34,流行,推理,上海,70.18,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4714.jpg,薇茶社探秘奇案，舒适推理风靡全球,12,3,1,0,,,,,,
I4715,字母表谜案,大山诚一郎,2025/11/11 15:34,流行,悬疑;推理,南京,59.15,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4715.jpg,神秘公寓暗藏字母线索，侦探团智破警视厅难解悬案,17,5,0,0,,,,,,
I4716,存在与科学,[英]彼得·阿特金斯,2025/5/21 15:34,科技,科普,义乌,97.67,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4716.jpg,从科学视角破解我是谁，一场前所未有的哲学探秘,12,1,0,0,,,,,,
I4717,存在主义咖啡馆,[英] 莎拉·贝克韦尔,2025/7/31 15:34,科技,科普,广州,88.44,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4717.jpg,巴黎咖啡馆，三位思想巨擘的相遇，点燃存在主义火花,7,2,0,0,,,,,,
I4718,孙正义传,[日] 杉本贵司,2025/4/9 15:34,经管,商业,武汉,24.99,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4718.jpg,看透孙正义，领悟颠覆性野心与未来狂想的商业哲学,14,2,1,0,,,,,,
I4719,孤单的小狗,[日] 奈良美智,2025/12/24 15:34,流行,绘本,郑州,13.08,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4719.jpg,巨大小狗的孤独心事，终被温暖友谊治愈,12,4,1,1,,,,,,
I4720,孤岛之鬼,[日] 江户川乱步,2025/6/26 15:34,流行,推理,上海,26.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4720.jpg,诡谲三角恋引爆孤岛连环杀局，密室寻凶挑战逻辑极限,5,0,0,0,,,,,,
I4721,孤岛的来访者,[日] 方丈贵惠,2025/9/16 15:34,流行,推理,西安,53.01,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4721.jpg,穿越时空破解诅咒，逆转命运的本格推理盛宴,14,4,1,0,,,,,,
I4722,孤独社会,[日]三浦展,2025/11/9 15:34,经管,商业;管理,义乌,46.87,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4722.jpg,洞悉日本消费变迁，预见未来社会动向,17,1,0,0,,,,,,
I4723,孤高之人 1,[日本] 坂本真一、[日本] 新田次郎、[日本] 锅田吉郎,2025/4/21 15:34,流行,漫画,深圳,35.39,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4723.jpg,攀爬生死边缘，少年以极限冒险找寻真实活着的瞬间,6,2,1,1,,,,,,
I4725,学习GNU Emacs,Debra Cameron、Bill Rosenblatt、Hric Raymond,2025/7/20 15:34,科技,编程,北京,96.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4725.jpg,掌握UNIX终极文本之力，释放编辑与编程无限潜能,7,0,0,0,,,,,,
I4726,学习JavaScript数据结构与算法（第3版）,[巴西]洛伊安妮·格罗纳,2025/4/3 15:34,科技,算法;编程,成都,94.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4726.jpg,掌握JavaScript核心数据结构，提升算法与应用实战,21,1,0,1,,,,,,
I4727,学习变现,[日] 清水久三子,2025/4/7 15:34,经管,创业,西安,14.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4727.jpg,IBM首席顾问革命性法则，精准转化知识为个人价值,15,3,0,1,,,,,,
I4729,学会谈判,[波兰]卡西娅·雅戈丁斯卡（Kasia Jagodzinska）,2025/6/22 15:34,经管,管理,广州,88.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4729.jpg,掌握谈判核心技巧，化日常对话为决胜时刻,17,1,0,0,,,,,,
I4730,孽子,白先勇,2025/8/20 15:34,流行,青春,西安,17.83,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4730.jpg,白先勇描绘被放逐的青春，追寻爱与救赎的悲悯史诗,16,5,0,0,,,,,,
I4731,宁向东讲公司治理,宁向东,2025/4/3 15:34,经管,管理,义乌,10.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4731.jpg,宁向东助你优化股权设计，构建企业长青的顶层架构,19,2,0,0,,,,,,
I4732,它们的性,王大可,2025/11/17 15:34,科技,科普,郑州,29.71,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4732.jpg,牛津博士颠覆常识，揭秘动物性爱世界的奇趣奥秘,10,2,1,2,,,,,,
I4733,宇宙,[美]卡尔·萨根,2025/4/22 15:34,科技,科普,上海,69.18,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4733.jpg,探索宇宙的壮丽与奥秘，科学与人文的完美交融,10,2,0,0,,,,,,
I4734,宇宙奥德赛,王爽,2025/6/18 15:34,科技,科学;科普,广州,29.51,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4734.jpg,穿越太阳系史诗，揭秘行星命运与人类未来,25,3,0,0,,,,,,
I4735,宇宙奥德赛：穿越银河系,王爽,2025/12/17 15:34,科技,科普,义乌,68.26,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4735.jpg,跟随微博5.5亿次点击，开启震撼宇宙的时空史诗之旅,15,1,0,0,,,,,,
I4736,宇宙奥德赛：飞向宇宙尽头,王爽,2025/11/15 15:34,科技,科学;科普,武汉,28.44,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4736.jpg,穿越时空，探秘宇宙起源、黑洞真相与终极命运,20,1,1,1,,,,,,
I4737,宇宙密码,海因茨·R·帕格尔斯,2025/8/27 15:34,科技,科普,杭州,52.4,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4737.jpg,揭秘宇宙终极规律，用故事读懂量子物理,12,1,0,1,,,,,,
I4738,安乐侦探,[日本] 小林泰三,2025/10/22 15:34,流行,推理,杭州,11.59,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4738.jpg,极端恶意藏身边，懒散侦探破奇案,7,1,1,0,,,,,,
I4739,安全边际,塞思·卡拉曼,2025/6/8 15:34,经管,理财,南京,23.91,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4739.jpg,价值投资核心逻辑，构建安全边际实现长期复利,18,8,2,3,,,,,,
I4740,安定此心,姜涛,2025/8/27 15:34,科技,科普,义乌,91.35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4740.jpg,精神科医生三十年守望，带你走出困境，见证心灵疗愈之路,12,3,1,1,,,,,,
I4742,安珀志2：阿瓦隆之枪,[美] 罗杰·泽拉兹尼,2025/8/31 15:34,流行,奇幻,武汉,42.69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4742.jpg,奇幻史诗巅峰，中文版首度引入，媲美《魔戒》的雨果星云双奖,18,9,0,0,,,,,,
I4743,安的种子,王早早、黄丽,2025/10/9 15:34,流行,绘本,武汉,72.63,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4743.jpg,聆听千年莲花的低语，叩问心灵深处的回响,10,1,0,0,,,,,,
I4744,宋慈洗冤笔记,巫童,2025/4/30 15:34,流行,悬疑;推理,武汉,48.41,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4744.jpg,跟随宋慈破解千古奇案，体验超高分古风悬疑之旅,15,1,0,0,,,,,,
I4745,宋慈洗冤笔记 2,巫童,2025/12/9 15:34,流行,悬疑;推理,西安,96.62,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4745.jpg,穿越千年案发现场，看宋慈如何用科学击破谎言,21,6,2,1,,,,,,
I4746,宋慈洗冤笔记 3,巫童,2025/5/11 15:34,流行,悬疑;推理,南京,70.35,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4746.jpg,穿越千年，与宋慈共破奇案，体验古代刑侦智慧,23,6,2,1,,,,,,
I4747,宋慈洗冤笔记 4,巫童,2025/4/14 15:34,流行,悬疑;推理,郑州,15.26,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4747.jpg,穿越千年案发现场，看宋慈验尸追凶终极大揭秘,21,5,1,0,,,,,,
I4748,宋慈洗冤笔记 第二季,巫童,2025/7/28 15:34,流行,悬疑;推理,上海,43.14,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4748.jpg,揭秘法医鼻祖破案传奇，再现生死挚友携手护正义,21,5,1,3,,,,,,
I4749,完美咨询 原书第4版,彼得.布洛克,2025/12/5 15:34,经管,管理,南京,83.6,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4749.jpg,掌握咨询艺术，建立信任关系，放大专业影响力,10,3,1,1,,,,,,
I4750,完美小姐进化论 21,早川智子,2025/10/29 15:34,流行,漫画,义乌,19.78,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4750.jpg,阴森少女与傲娇男的爆笑恋爱攻防战，签文预言即将成真？,12,1,0,0,,,,,,
I4751,完美无缺的名侦探,[日] 西泽保彦,2025/7/12 15:34,流行,推理,北京,22.06,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4751.jpg,平凡教师卷入奇案，携手聪颖搭档揭开惊人真相,22,3,1,1,,,,,,
I4752,宏大细节,常宇,2025/8/1 15:34,经管,管理,上海,12.44,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4752.jpg,冬奥幕后揭秘，读懂中国科技与文化创新,19,3,1,0,,,,,,
I4753,宏观经济学史,[比] Michel De Vroey,2025/6/12 15:34,经管,经济学,郑州,31.65,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4753.jpg,一部浓缩的现代宏观经济学批判思想史,11,4,2,2,,,,,,
I4754,宏观经济学通识课,谢丹阳,2025/5/18 15:34,经管,经济学,南京,82.77,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4754.jpg,透视宏观趋势，把握经济命脉，告别难懂与无用,14,1,0,0,,,,,,
I4755,宏观经济学（第三版）,[美]达龙·阿西莫格鲁、[美]戴维·莱布森、[美]约翰·A.李斯特,2025/11/18 15:34,经管,经济学,郑州,84.88,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4755.jpg,三位顶尖经济学家，带你用经济学思维洞察世界与财富本质,17,3,1,0,,,,,,
I4756,宏观经济学（第九版）,[美] N·格里高利·曼昆,2025/8/19 15:34,经管,经济学,上海,76.78,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4756.jpg,读懂宏观经济运行逻辑，掌握财富与政策背后的核心规律,15,1,0,0,,,,,,
I4757,定价制胜,赫尔曼·西蒙、杨一安,2025/12/10 15:34,经管,商业,上海,82.95,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4757.jpg,全球定价之父40年经验，助中国企业摆脱价格战，实现利润增长,18,4,1,1,,,,,,
I4758,定投十年财务自由,银行螺丝钉,2025/7/15 15:34,经管,理财,郑州,35.69,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4758.jpg,告别月光族，用有效方法开启你的财富增长之路,16,1,0,1,,,,,,
I4759,宝石与晶体,[美] 乔治·E. 哈洛、[美] 安娜·S. 索菲尼蒂斯,2025/8/4 15:34,科技,科学,成都,57.23,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4759.jpg,穿越时空，探索地球珍宝的传奇与科学,9,2,1,0,,,,,,
I4761,客户的游艇在哪里,小弗雷德·施韦德,2025/5/28 15:34,经管,理财,北京,44.79,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4761.jpg,揭秘华尔街金融圈运作法则，洞悉资本与人性博弈,17,4,2,1,,,,,,
I4762,客观知识,[英] 卡尔·波普尔,2025/8/26 15:34,科技,科学,武汉,83.39,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4762.jpg,波普尔的知识进化论，揭示客观思想的生长逻辑,13,1,0,1,,,,,,
I4763,宵待草夜情,[日] 连城三纪彦,2025/9/20 15:34,流行,推理,义乌,32.84,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4763.jpg,月见草般寂寞等待，道尽爱而不得的无奈与哀愁,13,4,0,1,,,,,,
I4764,家人皆凶手？,[澳] 本杰明·史蒂文森,2025/12/16 15:34,流行,推理,西安,94.81,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4764.jpg,破解完美谋杀，守护家庭最后的真相,16,1,1,1,,,,,,
I4765,家在小院里,厚闲,2025/9/11 15:34,流行,绘本,武汉,90.09,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4765.jpg,水墨画里的归园田居，找回都市人向往的生活本真,14,1,0,0,,,,,,
I4766,家守绮谭,梨木香步,2025/9/17 15:34,流行,奇幻,成都,81.47,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4766.jpg,怪谈奇谭，窥见万物有灵、精魅动人的东方奇幻世界,13,3,1,1,,,,,,
I4768,容错率,[加】克里斯·克利尔菲尔德、[加】安德拉什·蒂尔克斯,2025/5/11 15:34,经管,商业;管理,武汉,25.43,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4768.jpg,《金融时报》年度力作，教你以高容错率成就不可战胜的人生,29,7,0,1,,,,,,
I4769,寂寞的十七岁,白先勇,2025/7/24 15:34,流行,青春,南京,46.53,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4769.jpg,白先勇笔下的青春孤寂，写尽成长中难以言说的幽微心境,16,0,0,0,,,,,,
I4770,寂寞的游戏,袁哲生,2025/7/1 15:34,流行,青春,义乌,54.62,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4770.jpg,以纯真之眼，捕捉时代喧嚣下的孤独真相,15,5,0,0,,,,,,
I4771,寂静笼罩大地,[法] 加埃唐·诺克,2025/8/27 15:34,流行,漫画,深圳,96.16,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4771.jpg,白俄上尉亲历十月革命，在迷茫挣扎中见证个体与时代的碰撞,1,0,0,1,,,,,,
I4772,寄生虫星球,[美]卡尔·齐默,2025/6/15 15:34,科技,科学;科普,西安,94.42,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4772.jpg,揭秘寄生世界操控宿主、驱动进化的隐秘战争,14,0,0,0,,,,,,
I4773,密室偏愛時代の殺人,鸭崎暖炉,2025/8/8 15:34,流行,推理,郑州,69.5,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4773.jpg,密室写作家族守护绝境青春，钟乳洞奇遇揭开命运真相,13,2,1,1,,,,,,
I4774,密室偏爱时代的谋杀事件,[日] 鸭崎暖炉,2025/7/21 15:34,流行,悬疑;推理,义乌,59.72,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4774.jpg,密室犯罪狂潮下，八箱村完美罪案与惊天诡计的终极对决,15,2,2,0,,,,,,
I4775,密室推理游戏,[日]歌野晶午,2025/5/7 15:34,流行,推理,深圳,89.84,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4775.jpg,凶手早已揭晓，挑战仅剩纯粹的逻辑解谜,17,3,0,0,,,,,,
I4776,密室收藏家,[日] 大山诚一郎,2025/9/8 15:34,流行,推理,武汉,12.38,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4776.jpg,短篇推理之神以密室诡计斩获本格大奖，大师力荐,14,1,0,1,,,,,,
I4777,密室殺人ゲーム2.0,[日] 歌野晶午,2025/11/12 15:34,流行,推理,南京,82.82,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4777.jpg,五位怪杰在线斗智，极致诡计引爆推理狂潮,9,3,1,1,,,,,,
I4778,密室殺人ゲーム?マニアックス,[日] 歌野晶午,2025/5/13 15:34,流行,推理,南京,51.31,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4778.jpg,密室杀人游戏第三弹，挑战终极推理，震撼结局不容错过,12,4,1,0,,,,,,
I4779,密室殺人ゲーム王手飛車取り,[日] 歌野晶午,2025/9/1 15:34,流行,推理,郑州,79.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4779.jpg,网络杀人游戏，五奇才献上本格推理盛宴,12,5,2,1,,,,,,
I4780,密室狂乱时代的孤岛事件,[日]鸭崎暖炉,2025/5/2 15:34,流行,推理,上海,33.58,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4780.jpg,密室泛滥成灾，富豪设终极陷阱挑战完美犯罪,9,2,0,0,,,,,,
I4781,密室黄金时代的杀人事件,[日] 鸭崎暖炉,2025/7/5 15:34,流行,推理,广州,25.44,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4781.jpg,完美密室杀人无罪？三年前悬案迎来终极破解,9,1,1,0,,,,,,
I4782,富媽媽靠存致富股，獲利翻倍,李雅雯,2025/6/11 15:34,经管,理财,南京,68.62,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4782.jpg,存股致富之道：破解迷思，精选能让你财富翻倍的高回报股票,16,3,1,1,,,,,,
I4783,富爸爸 穷爸爸（财商教育版）,[美] 罗伯特·清崎、[美] 莎伦·莱希特,2025/7/25 15:34,经管,理财,郑州,40.51,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4783.jpg,掌握富人思维，开启财富自由之路,14,5,1,2,,,,,,
I4784,富爸爸穷爸爸,[美] 罗伯特·清崎,2025/4/28 15:34,经管,理财;经济学,武汉,79.64,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4784.jpg,清崎以亲身经历，教你像富人一样思考并实现财务自由,12,3,0,2,,,,,,
I4785,富爸爸穷爸爸（最新修订版）,罗伯特·清崎、莎伦·莱希特,2025/7/20 15:34,经管,理财,成都,28.92,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4785.jpg,洞悉富人思维模式，掌握财富增长核心法则,14,2,0,1,,,,,,
I4787,富爸爸，穷爸爸,（美）罗伯特·T·清崎、莎伦·L·莱希特,2025/7/13 15:34,经管,商业;理财;经济学,南京,43.75,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4787.jpg,洞悉富人思维，掌握让钱为你工作的财富法则,31,5,0,0,,,,,,
I4788,富足,吴军,2025/10/26 15:34,经管,管理,杭州,97.02,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4788.jpg,吴军博士收官力作，六种智慧重塑财富命运,22,3,2,0,,,,,,
I4789,富足人生指南,兰启昌,2025/10/24 15:34,经管,理财,郑州,75.84,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4789.jpg,突破金钱与心灵双重关卡，实现从贫穷到富足再到幸福的圆满人生,16,4,1,1,,,,,,
I4790,寶石之國 1,市川春子,2025/6/8 15:34,流行,漫画,南京,98.56,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4790.jpg,市川春子长篇力作，宝石生命体的奇幻战斗史诗,7,1,0,0,,,,,,
I4791,对称与美丽宇宙,利昂·莱德曼、克里斯托弗·希尔,2025/4/27 15:34,科技,科普,郑州,24.73,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4791.jpg,诺奖得主莱德曼带你解密现代物理学核心：对称性,12,1,0,0,,,,,,
I4792,对赌,[美] 安妮·杜克,2025/9/2 15:34,经管,创业,西安,39.41,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4792.jpg,在不确定时代，用专业决策思维避开风险，把握关键选择,12,1,0,0,,,,,,
I4794,寻找小黄鸭,[英]马格纳斯·维特曼,2025/11/10 15:34,流行,绘本,南京,99.74,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4794.jpg,穿越世界长河，在趣味场景中发现惊喜与文明之美,19,2,0,3,,,,,,
I4795,寻找我们的鱼类祖先,[英]萨曼莎·温伯格,2025/8/10 15:34,科技,科普,郑州,40.28,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4795.jpg,揭秘人类五亿年演化史诗，重现失落世界的生命奇观,11,2,1,0,,,,,,
I4796,寻找王者,[日] 法月纶太郎,2025/7/10 15:34,流行,悬疑;推理,广州,44.05,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4796.jpg,扑克牌般翻转的四重迷局，父子搭档智破惊天诡计,10,2,0,0,,,,,,
I4797,寻找自己名字的猫,[日] 竹下文子  著、[日] 町田尚子  绘,2025/11/5 15:34,流行,绘本,义乌,95.72,https://haut-campus-knowledge-sharing-and-trading-platform.oss-cn-beijing.aliyuncs.com/book-images-2026/4797.jpg,日本四大绘本奖得主，治愈亿万心灵的萌猫故事,8,2,1,1,,,,,,
